DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT
            TIME	TIME	ANG_X	ANG_Y	ANG_Z	VEL_X	VEL_Y	VEL_Z	ACC_X	ACC_Y	ACC_Z
            FRAME_NUMBERS	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG
            ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
        ITEM	0	0	x	x	x	x	x	x	x	x	x
1 10.31 1031 38.069 -3.621 -23.492 2.685 0.017 1.022 4.548 19.986 17.419
1 10.32 1032 41.237 -3.493 -22.313 5.528 0.223 2.058 284.282 20.602 103.605
1 10.33 1033 42.875 -3.404 -21.654 2.859 0.156 1.150 -266.900 -6.679 -90.815
1 10.34 1034 44.568 -3.383 -21.069 2.956 0.036 1.022 9.777 -11.936 -12.739
1 10.35 1035 46.335 -3.476 -20.583 3.083 -0.162 0.848 12.612 -19.839 -17.421
1 10.36 1036 48.150 -3.656 -20.140 3.168 -0.314 0.773 8.565 -15.189 -7.530
1 10.37 1037 49.988 -3.875 -19.700 3.207 -0.383 0.767 3.921 -6.890 -0.534
1 10.38 1038 51.803 -4.198 -19.234 3.168 -0.565 0.813 -3.934 -18.187 4.574
1 10.39 1039 53.619 -4.433 -18.706 3.170 -0.409 0.921 0.228 15.558 10.813
1 10.40 1040 57.319 -4.657 -17.677 6.457 -0.391 1.797 328.698 1.788 87.518
1 10.41 1041 59.149 -4.718 -17.038 3.194 -0.106 1.115 -326.290 28.467 -68.136
1 10.42 1042 60.971 -4.728 -16.391 3.180 -0.018 1.130 -1.475 8.861 1.451
1 10.43 1043 62.784 -4.703 -15.782 3.164 0.044 1.063 -1.527 6.204 -6.669
1 10.44 1044 64.507 -4.639 -15.197 3.007 0.111 1.020 -15.794 6.680 -4.300
1 10.45 1045 66.008 -4.585 -14.406 2.620 0.094 1.381 -38.687 -1.659 36.067
1 10.46 1046 67.700 -4.445 -13.680 2.953 0.244 1.267 33.342 14.971 -11.376
1 10.47 1047 71.266 -4.074 -12.384 6.223 0.648 2.262 327.013 40.401 99.555
1 10.48 1048 72.952 -3.838 -11.589 2.943 0.412 1.388 -328.019 -23.639 -87.440
1 10.49 1049 74.616 -3.570 -10.781 2.904 0.467 1.410 -3.910 5.551 2.195
1 10.50 1050 76.270 -3.270 -9.991 2.887 0.523 1.378 -1.656 5.600 -3.160
1 10.51 1051 77.926 -2.950 -9.201 2.890 0.559 1.379 0.249 3.617 0.013
1 10.52 1052 79.414 -2.586 -8.239 2.598 0.636 1.680 -29.199 7.622 30.118
1 10.53 1053 81.061 -2.416 -7.457 2.874 0.296 1.365 27.651 -34.005 -31.464
1 10.54 1054 82.694 -2.350 -6.679 2.850 0.116 1.357 -2.478 -18.004 -0.756
1 10.55 1055 86.154 -2.398 -5.218 6.039 -0.083 2.550 318.897 -19.863 119.283
1 10.56 1056 87.733 -2.390 -4.389 2.757 0.014 1.446 -328.193 9.745 -110.421
1 10.57 1057 89.255 -2.344 -3.571 2.656 0.079 1.428 -10.082 6.507 -1.804
1 10.58 1058 90.677 -2.242 -2.730 2.482 0.179 1.467 -17.397 9.912 3.927
1 10.59 1059 92.040 -2.051 -1.897 2.380 0.333 1.454 -10.182 15.459 -1.323
1 10.60 1060 93.077 -1.783 -0.876 1.809 0.467 1.783 -57.064 13.432 32.878
1 10.61 1061 94.303 -1.359 -0.115 2.140 0.740 1.328 33.103 27.289 -45.500
1 10.62 1062 95.465 -0.813 0.588 2.027 0.953 1.227 -11.292 21.259 -10.073
1 10.63 1063 97.984 0.639 1.606 4.397 2.534 1.777 236.927 158.086 54.997
1 10.64 1064 99.067 1.400 2.163 1.890 1.328 0.971 -250.635 -120.590 -80.572
1 10.65 1065 100.104 2.106 2.697 1.810 1.232 0.932 -8.063 -9.571 -3.963
1 10.66 1066 101.091 2.819 3.209 1.722 1.244 0.894 -8.754 1.228 -3.744
1 10.67 1067 101.803 3.440 3.902 1.242 1.085 1.208 -47.995 -15.961 31.413
1 10.68 1068 102.728 4.040 4.449 1.615 1.047 0.955 37.231 -3.782 -25.326
1 10.69 1069 104.756 5.218 5.415 3.539 2.056 1.686 192.475 100.908 73.105
1 10.70 1070 105.609 5.783 5.942 1.490 0.985 0.920 -204.980 -107.091 -76.641
1 10.71 1071 106.460 6.310 6.432 1.485 0.921 0.854 -0.424 -6.443 -6.543
1 10.72 1072 107.313 6.800 6.876 1.489 0.855 0.776 0.324 -6.588 -7.823
1 10.73 1073 108.141 7.280 7.261 1.446 0.837 0.672 -4.299 -1.794 -10.403
1 10.74 1074 108.758 7.683 7.665 1.076 0.703 0.704 -36.938 -13.360 3.210
1 10.75 1075 109.506 8.213 7.951 1.306 0.925 0.500 22.953 22.185 -20.432
1 10.76 1076 111.132 9.224 8.525 2.838 1.765 1.000 153.203 83.997 50.042
1 10.77 1077 111.856 9.681 8.838 1.264 0.798 0.546 -157.328 -96.764 -45.391
1 10.78 1078 112.588 10.066 9.174 1.278 0.672 0.588 1.307 -12.560 4.127
1 10.79 1079 113.312 10.356 9.559 1.264 0.507 0.671 -1.385 -16.505 8.345
1 10.80 1080 114.019 10.593 10.002 1.234 0.413 0.773 -3.004 -9.433 10.185
1 10.81 1081 114.606 10.663 10.581 1.024 0.122 1.011 -20.962 -29.020 23.754
1 10.82 1082 115.269 10.783 11.102 1.157 0.209 0.911 13.301 8.679 -10.002
1 10.83 1083 115.914 10.880 11.651 1.125 0.170 0.957 -3.166 -3.918 4.623
1 10.84 1084 117.277 11.147 12.845 2.380 0.467 2.084 125.427 29.687 112.712
1 10.85 1085 117.906 11.139 13.623 1.097 -0.014 1.358 -128.264 -48.089 -72.601
1 10.86 1086 118.523 11.065 14.513 1.077 -0.129 1.553 -2.005 -11.483 19.557
1 10.87 1087 119.116 10.956 15.492 1.036 -0.191 1.709 -4.094 -6.185 15.516
1 10.88 1088 119.573 10.610 16.698 0.797 -0.604 2.105 -23.875 -41.308 39.680
1 10.89 1089 120.117 10.541 17.687 0.950 -0.120 1.726 15.295 48.383 -37.918
1 10.90 1090 120.630 10.505 18.645 0.895 -0.064 1.673 -5.541 5.601 -5.336
1 10.91 1091 121.700 10.827 20.129 1.868 0.563 2.589 97.325 62.724 91.655
1 10.92 1092 122.144 11.077 20.753 0.775 0.435 1.090 -109.353 -12.784 -149.972
1 10.93 1093 122.569 11.419 21.226 0.741 0.597 0.825 -3.309 16.129 -26.424
1 10.94 1094 122.976 11.841 21.574 0.711 0.737 0.607 -3.033 14.062 -21.853
1 10.95 1095 123.339 12.326 21.892 0.633 0.846 0.555 -7.830 10.896 -5.236
1 10.96 1096 123.444 12.804 22.361 0.183 0.835 0.819 -44.980 -1.169 26.476
1 10.97 1097 123.652 13.230 22.829 0.363 0.744 0.816 17.991 -9.074 -0.341
1 10.98 1098 123.828 13.557 23.429 0.308 0.570 1.047 -5.453 -17.372 23.131
1 10.99 1099 124.286 13.978 24.745 0.798 0.734 2.297 49.002 16.364 124.967
1 11.00 1100 124.320 14.068 25.525 0.059 0.158 1.361 -73.938 -57.531 -93.560
1 11.01 1101 124.321 14.131 26.253 0.002 0.109 1.271 -5.682 -4.958 -9.074
1 11.02 1102 124.293 14.205 26.898 -0.048 0.129 1.126 -5.026 1.997 -14.474
1 11.03 1103 124.135 14.383 27.503 -0.276 0.312 1.057 -22.840 18.293 -6.926
1 11.04 1104 124.075 14.538 27.888 -0.104 0.270 0.671 17.266 -4.205 -38.533
1 11.05 1105 124.001 14.707 28.148 -0.130 0.296 0.455 -2.627 2.640 -21.665
1 11.06 1106 123.914 15.059 28.315 -0.152 0.614 0.291 -2.191 31.749 -16.372
1 11.07 1107 123.853 15.235 28.306 -0.106 0.307 -0.016 4.606 -30.705 -30.718
1 11.08 1108 123.819 15.393 28.243 -0.060 0.276 -0.109 4.601 -3.096 -9.272
1 11.09 1109 123.786 15.523 28.093 -0.058 0.227 -0.261 0.203 -4.870 -15.230
1 11.10 1110 123.759 15.637 27.913 -0.047 0.200 -0.315 1.090 -2.680 -5.407
1 11.11 1111 123.746 15.841 27.603 -0.022 0.355 -0.540 2.499 15.517 -22.507
1 11.12 1112 123.732 15.954 27.389 -0.024 0.198 -0.373 -0.226 -15.697 16.797
1 11.13 1113 123.694 16.003 27.084 -0.066 0.085 -0.533 -4.187 -11.372 -16.015
1 11.14 1114 123.699 16.069 26.883 0.008 0.115 -0.351 7.405 3.020 18.182
1 11.15 1115 123.714 16.125 26.696 0.027 0.099 -0.327 1.867 -1.561 2.418
1 11.16 1116 123.743 16.163 26.489 0.051 0.066 -0.361 2.458 -3.311 -3.481
1 11.17 1117 123.785 16.185 26.281 0.073 0.037 -0.363 2.139 -2.872 -0.198
1 11.18 1118 123.915 16.273 25.922 0.228 0.154 -0.626 15.500 11.688 -26.224
1 11.19 1119 123.958 16.275 25.686 0.075 0.004 -0.412 -15.221 -15.056 21.420
1 11.20 1120 123.968 16.253 25.311 0.017 -0.038 -0.656 -5.784 -4.180 -24.405
1 11.21 1121 124.001 16.262 25.074 0.057 0.016 -0.413 3.979 5.365 24.219
1 11.22 1122 124.044 16.293 24.812 0.074 0.054 -0.457 1.645 3.878 -4.358
1 11.23 1123 124.088 16.353 24.522 0.077 0.103 -0.506 0.305 4.911 -4.890
1 11.24 1124 124.131 16.428 24.213 0.075 0.132 -0.540 -0.174 2.903 -3.402
1 11.25 1125 124.246 16.549 23.839 0.202 0.211 -0.652 12.648 7.805 -11.249
1 11.26 1126 124.271 16.630 23.592 0.043 0.142 -0.431 -15.810 -6.898 22.097
1 11.27 1127 124.295 16.708 23.372 0.042 0.136 -0.384 -0.155 -0.578 4.749
1 11.28 1128 124.241 16.720 23.098 -0.094 0.021 -0.479 -13.628 -11.503 -9.499
1 11.29 1129 124.232 16.691 22.960 -0.016 -0.050 -0.241 7.854 -7.059 23.832
1 11.30 1130 124.216 16.667 22.830 -0.027 -0.043 -0.226 -1.118 0.707 1.471
1 11.31 1131 124.206 16.659 22.677 -0.018 -0.014 -0.267 0.937 2.863 -4.137
1 11.32 1132 124.271 16.686 22.461 0.114 0.048 -0.378 13.120 6.204 -11.067
1 11.33 1133 124.260 16.699 22.287 -0.020 0.022 -0.302 -13.311 -2.551 7.541
1 11.34 1134 124.251 16.744 22.089 -0.016 0.079 -0.347 0.398 5.666 -4.458
1 11.35 1135 124.245 16.789 21.864 -0.011 0.079 -0.391 0.460 -0.045 -4.425
1 11.36 1136 124.141 16.830 21.458 -0.181 0.071 -0.710 -17.023 -0.742 -31.819
1 11.37 1137 124.136 16.872 21.223 -0.008 0.073 -0.411 17.321 0.201 29.891
1 11.38 1138 124.135 16.910 20.999 -0.002 0.066 -0.390 0.584 -0.686 2.086
1 11.39 1139 124.131 16.953 20.793 -0.006 0.075 -0.360 -0.427 0.868 2.925
1 11.40 1140 124.207 17.060 20.517 0.131 0.188 -0.481 13.773 11.289 -12.088
1 11.41 1141 124.170 17.028 20.399 -0.063 -0.057 -0.206 -19.479 -24.479 27.523
1 11.42 1142 124.114 16.978 20.281 -0.098 -0.087 -0.206 -3.426 -3.043 0.017
1 11.43 1143 123.854 16.821 20.076 -0.455 -0.273 -0.357 -35.703 -18.581 -15.140
1 11.44 1144 123.735 16.756 19.921 -0.207 -0.113 -0.270 24.767 16.027 8.726
1 11.45 1145 123.609 16.692 19.727 -0.220 -0.113 -0.339 -1.245 0.001 -6.843
1 11.46 1146 123.472 16.627 19.489 -0.239 -0.114 -0.415 -1.919 -0.066 -7.689
1 11.47 1147 123.471 16.562 19.141 -0.002 -0.113 -0.608 23.696 0.098 -19.224
1 11.48 1148 123.349 16.508 18.780 -0.214 -0.094 -0.631 -21.267 1.824 -2.325
1 11.49 1149 123.225 16.476 18.363 -0.216 -0.056 -0.728 -0.105 3.786 -9.668
1 11.50 1150 122.766 16.311 17.642 -0.802 -0.288 -1.258 -58.606 -23.152 -53.000
1 11.51 1151 122.604 16.190 17.276 -0.283 -0.210 -0.640 51.839 7.800 61.748
1 11.52 1152 122.408 16.041 16.942 -0.342 -0.260 -0.582 -5.846 -4.999 5.836
1 11.53 1153 122.177 15.859 16.641 -0.403 -0.319 -0.526 -6.092 -5.865 5.598
1 11.54 1154 122.039 15.695 16.288 -0.241 -0.286 -0.617 16.148 3.250 -9.124
1 11.55 1155 121.709 15.446 16.063 -0.576 -0.434 -0.392 -33.531 -14.811 22.516
1 11.56 1156 121.357 15.211 15.812 -0.615 -0.410 -0.439 -3.846 2.406 -4.673
1 11.57 1157 120.441 14.783 15.183 -1.598 -0.748 -1.098 -98.338 -33.776 -65.911
1 11.58 1158 120.051 14.638 14.727 -0.681 -0.253 -0.796 91.765 49.541 30.217
1 11.59 1159 119.639 14.511 14.210 -0.719 -0.221 -0.902 -3.831 3.106 -10.619
1 11.60 1160 119.211 14.400 13.654 -0.746 -0.194 -0.971 -2.751 2.748 -6.964
1 11.61 1161 118.744 14.276 13.098 -0.816 -0.216 -0.970 -6.964 -2.169 0.138
1 11.62 1162 118.365 14.152 12.456 -0.661 -0.218 -1.121 15.516 -0.191 -15.056
1 11.63 1163 117.737 13.970 11.982 -1.096 -0.317 -0.827 -43.533 -9.931 29.385
1 11.64 1164 116.193 13.363 11.400 -2.695 -1.059 -1.016 -159.864 -74.210 -18.973
1 11.65 1165 115.460 13.013 11.104 -1.280 -0.611 -0.517 141.525 44.790 49.946
1 11.66 1166 114.719 12.601 10.822 -1.294 -0.720 -0.492 -1.411 -10.869 2.480
1 11.67 1167 113.960 12.142 10.513 -1.324 -0.801 -0.539 -3.011 -8.121 -4.730
1 11.68 1168 113.319 11.649 10.063 -1.120 -0.860 -0.785 20.413 -5.936 -24.543
1 11.69 1169 112.518 11.139 9.682 -1.397 -0.889 -0.664 -27.778 -2.843 12.045
1 11.70 1170 111.693 10.628 9.257 -1.440 -0.892 -0.743 -4.239 -0.347 -7.887
1 11.71 1171 110.811 10.095 8.797 -1.540 -0.930 -0.802 -10.016 -3.778 -5.846
1 11.72 1172 108.751 9.127 7.995 -3.595 -1.690 -1.400 -205.491 -76.012 -59.834
1 11.73 1173 107.772 8.603 7.618 -1.709 -0.914 -0.658 188.630 77.642 74.215
1 11.74 1174 106.801 8.060 7.241 -1.695 -0.949 -0.658 1.333 -3.476 -0.045
1 11.75 1175 105.810 7.498 6.842 -1.728 -0.981 -0.695 -3.290 -3.253 -3.694
1 11.76 1176 104.902 6.962 6.295 -1.586 -0.936 -0.955 14.207 4.545 -25.960
1 11.77 1177 103.853 6.362 5.806 -1.830 -1.046 -0.854 -24.391 -11.055 10.107
1 11.78 1178 102.808 5.717 5.316 -1.825 -1.127 -0.855 0.542 -8.074 -0.099
1 11.79 1179 100.662 4.327 4.509 -3.745 -2.425 -1.409 -192.008 -129.854 -55.411
1 11.80 1180 99.567 3.568 4.013 -1.911 -1.324 -0.866 183.334 110.122 54.326
1 11.81 1181 98.381 2.856 3.469 -2.069 -1.244 -0.949 -15.798 8.039 -8.309
1 11.82 1182 97.142 2.218 2.939 -2.162 -1.113 -0.926 -9.311 13.075 2.285
1 11.83 1183 96.023 1.616 2.501 -1.953 -1.051 -0.765 20.909 6.201 16.115
1 11.84 1184 94.848 1.282 2.053 -2.050 -0.582 -0.781 -9.688 46.907 -1.615
1 11.85 1185 93.724 1.064 1.547 -1.963 -0.380 -0.883 8.770 20.149 -10.196
1 11.86 1186 92.677 0.804 1.041 -1.827 -0.454 -0.883 13.546 -7.344 -0.037
1 11.87 1187 90.580 -0.281 0.246 -3.660 -1.895 -1.387 -183.254 -144.084 -50.398
1 11.88 1188 89.624 -1.087 -0.183 -1.669 -1.406 -0.749 199.065 48.917 63.862
1 11.89 1189 88.668 -2.086 -0.589 -1.669 -1.744 -0.709 0.023 -33.868 3.953
1 11.90 1190 87.641 -3.157 -0.972 -1.792 -1.869 -0.668 -12.311 -12.489 4.131
1 11.91 1191 86.595 -4.242 -1.380 -1.827 -1.895 -0.712 -3.479 -2.541 -4.461
1 11.92 1192 85.284 -5.056 -1.779 -2.287 -1.420 -0.696 -46.071 47.417 1.616
1 11.93 1193 83.833 -5.689 -2.254 -2.532 -1.104 -0.830 -24.478 31.654 -13.407
1 11.94 1194 80.837 -6.065 -3.381 -5.230 -0.656 -1.967 -269.754 44.781 -113.648
1 11.95 1195 79.383 -5.847 -4.043 -2.538 0.380 -1.155 269.189 103.609 81.189
1 11.96 1196 77.984 -5.365 -4.686 -2.441 0.842 -1.123 9.644 46.148 3.229
1 11.97 1197 76.709 -4.726 -5.281 -2.226 1.116 -1.038 21.544 27.402 8.473
1 11.98 1198 75.741 -4.091 -5.991 -1.689 1.107 -1.240 53.695 -0.869 -20.177
1 11.99 1199 74.742 -3.774 -6.577 -1.744 0.555 -1.022 -5.456 -55.221 21.725
1 12.00 1200 73.715 -3.674 -7.078 -1.792 0.174 -0.874 -4.870 -38.061 14.813
1 12.01 1201 71.433 -4.049 -7.856 -3.984 -0.654 -1.358 -219.185 -82.788 -48.391
1 12.02 1202 70.231 -4.601 -8.249 -2.098 -0.964 -0.686 188.625 -30.974 67.176
1 12.03 1203 68.905 -5.308 -8.638 -2.313 -1.235 -0.678 -21.546 -27.117 0.809
1 12.04 1204 67.465 -6.044 -9.072 -2.514 -1.284 -0.757 -20.041 -4.893 -7.834
1 12.05 1205 65.858 -6.771 -9.701 -2.806 -1.269 -1.099 -29.185 1.507 -34.238
1 12.06 1206 64.218 -7.275 -10.398 -2.861 -0.880 -1.216 -5.544 38.897 -11.709
1 12.07 1207 62.579 -7.521 -11.123 -2.861 -0.430 -1.264 0.012 44.986 -4.826
1 12.08 1208 59.621 -7.345 -12.287 -5.164 0.307 -2.032 -230.281 73.697 -76.759
1 12.09 1209 58.247 -6.965 -12.825 -2.398 0.662 -0.939 276.564 35.530 109.292
1 12.10 1210 57.034 -6.470 -13.302 -2.117 0.865 -0.833 28.147 20.206 10.594
1 12.11 1211 55.953 -6.001 -13.782 -1.887 0.819 -0.836 22.963 -4.577 -0.333
1 12.12 1212 55.030 -5.773 -14.354 -1.611 0.398 -1.000 27.572 -42.032 -16.316
1 12.13 1213 53.937 -5.580 -14.677 -1.907 0.336 -0.564 -29.609 -6.243 43.578
1 12.14 1214 52.784 -5.444 -15.003 -2.011 0.238 -0.569 -10.418 -9.791 -0.510
1 12.15 1215 51.490 -5.348 -15.381 -2.259 0.166 -0.660 -24.735 -7.165 -9.059
1 12.16 1216 48.741 -5.089 -16.168 -4.799 0.453 -1.373 -254.008 28.659 -71.362
1 12.17 1217 47.271 -4.998 -16.582 -2.565 0.158 -0.723 223.361 -29.455 65.014
1 12.18 1218 45.774 -4.934 -16.992 -2.613 0.112 -0.716 -4.756 -4.611 0.722
1 12.19 1219 44.284 -4.889 -17.415 -2.599 0.077 -0.738 1.357 -3.490 -2.205
1 12.20 1220 42.755 -4.764 -17.904 -2.669 0.219 -0.853 -6.999 14.115 -11.541
1 12.21 1221 41.338 -4.820 -18.436 -2.474 -0.098 -0.928 19.552 -31.694 -7.507
1 12.22 1222 39.922 -4.945 -19.006 -2.471 -0.218 -0.995 0.265 -11.928 -6.639
1 12.23 1223 37.053 -5.213 -20.099 -5.007 -0.468 -1.909 -253.555 -25.078 -91.414
1 12.24 1224 35.533 -5.287 -20.614 -2.653 -0.128 -0.898 235.333 34.025 101.123
1 12.25 1225 33.937 -5.288 -21.099 -2.786 -0.002 -0.847 -13.268 12.647 5.060
1 12.26 1226 32.276 -5.200 -21.587 -2.898 0.152 -0.851 -11.246 15.405 -0.381
1 12.27 1227 30.329 -5.025 -22.108 -3.398 0.307 -0.910 -49.959 15.454 -5.949
1 12.28 1228 28.558 -4.839 -22.599 -3.091 0.323 -0.856 30.690 1.647 5.398
1 12.29 1229 26.801 -4.631 -23.082 -3.067 0.363 -0.843 2.383 3.929 1.295
1 12.30 1230 25.083 -4.400 -23.513 -2.998 0.403 -0.753 6.974 4.045 9.040
1 12.31 1231 21.862 -3.769 -24.092 -5.621 1.101 -1.010 -262.368 69.830 -25.702
1 12.32 1232 20.183 -3.482 -24.363 -2.931 0.502 -0.473 269.061 -59.927 53.728
1 12.33 1233 18.507 -3.177 -24.609 -2.926 0.532 -0.429 0.491 3.002 4.325
1 12.34 1234 16.726 -2.886 -24.875 -3.108 0.508 -0.464 -18.276 -2.399 -3.498
1 12.35 1235 15.039 -2.584 -25.082 -2.945 0.526 -0.361 16.397 1.802 10.338
1 12.36 1236 13.356 -2.339 -25.336 -2.937 0.427 -0.444 0.707 -9.923 -8.280
1 12.37 1237 11.672 -2.148 -25.659 -2.939 0.333 -0.562 -0.116 -9.350 -11.852
1 12.38 1238 8.463 -1.769 -26.387 -5.601 0.661 -1.271 -266.209 32.762 -70.858
1 12.39 1239 6.845 -1.624 -26.797 -2.824 0.253 -0.716 277.628 -40.786 55.528
1 12.40 1240 5.282 -1.452 -27.195 -2.729 0.301 -0.695 9.565 4.726 2.080
1 12.41 1241 3.791 -1.253 -27.565 -2.602 0.347 -0.645 12.674 4.636 4.964
1 12.42 1242 2.382 -1.098 -27.933 -2.459 0.272 -0.642 14.326 -7.508 0.285
1 12.43 1243 1.142 -0.854 -28.187 -2.165 0.425 -0.443 29.401 15.342 19.932
1 12.44 1244 0.034 -0.597 -28.363 -1.933 0.449 -0.307 23.150 2.367 13.584
1 12.45 1245 -0.936 -0.317 -28.424 -1.692 0.489 -0.106 24.107 3.963 20.136
1 12.46 1246 -2.695 0.168 -28.533 -3.070 0.847 -0.190 -137.771 35.838 -8.445
1 12.47 1247 -3.299 0.427 -28.486 -1.056 0.452 0.081 201.406 -39.494 27.086
1 12.48 1248 -3.767 0.659 -28.433 -0.817 0.405 0.094 23.900 -4.733 1.347
1 12.49 1249 -3.692 0.866 -28.430 0.131 0.362 0.004 94.793 -4.310 -8.982
1 12.50 1250 -3.753 1.011 -28.412 -0.106 0.252 0.031 -23.714 -10.930 2.723
1 12.51 1251 -3.680 1.139 -28.365 0.127 0.224 0.082 23.328 -2.820 5.047
1 12.52 1252 -3.492 1.243 -28.297 0.329 0.182 0.119 20.176 -4.252 3.724
1 12.53 1253 -3.226 1.335 -27.877 0.465 0.159 0.733 13.553 -2.206 61.378
1 12.54 1254 -2.761 1.362 -27.847 0.810 0.048 0.053 34.545 -11.136 -67.985
1 12.55 1255 -2.252 1.381 -27.902 0.889 0.033 -0.097 7.889 -1.471 -14.970
1 12.56 1256 -1.417 1.388 -28.268 1.457 0.012 -0.638 56.842 -2.131 -54.156
1 12.57 1257 -1.081 1.349 -28.483 0.587 -0.069 -0.376 -87.000 -8.079 26.238
1 12.58 1258 -0.833 1.269 -28.775 0.432 -0.139 -0.510 -15.527 -7.070 -13.412
1 12.59 1259 -0.661 1.180 -29.106 0.301 -0.154 -0.577 -13.126 -1.490 -6.720
1 12.60 1260 -0.491 1.043 -29.825 0.296 -0.241 -1.255 -0.444 -8.638 -67.825
1 12.61 1261 -0.450 1.060 -30.091 0.072 0.031 -0.464 -22.411 27.128 79.142
1 12.62 1262 -0.446 1.140 -30.229 0.006 0.139 -0.240 -6.578 10.853 22.403
1 12.63 1263 -0.507 1.364 -29.919 -0.106 0.391 0.541 -11.245 25.167 78.146
1 12.64 1264 -0.558 1.397 -29.777 -0.090 0.058 0.247 1.562 -33.309 -29.417
1 12.65 1265 -0.607 1.381 -29.561 -0.085 -0.028 0.376 0.493 -8.573 12.870
1 12.66 1266 -0.649 1.344 -29.322 -0.072 -0.065 0.419 1.300 -3.670 4.259
1 12.67 1267 -0.727 1.324 -29.230 -0.136 -0.033 0.160 -6.388 3.125 -25.848
1 12.68 1268 -0.836 1.336 -29.014 -0.190 0.019 0.377 -5.362 5.293 21.698
1 12.69 1269 -0.987 1.383 -28.908 -0.264 0.083 0.184 -7.409 6.362 -19.321
1 12.70 1270 -1.186 1.442 -28.963 -0.346 0.102 -0.095 -8.237 1.933 -27.869
1 12.71 1271 -1.523 1.509 -29.311 -0.588 0.117 -0.608 -24.155 1.436 -51.359
1 12.72 1272 -1.691 1.552 -29.710 -0.295 0.076 -0.696 29.346 -4.100 -8.739
1 12.73 1273 -1.793 1.575 -30.148 -0.177 0.040 -0.764 11.771 -3.586 -6.871
1 12.74 1274 -1.843 1.589 -30.583 -0.087 0.024 -0.759 8.946 -1.604 0.587
1 12.75 1275 -1.923 1.600 -31.064 -0.141 0.020 -0.840 -5.380 -0.383 -8.125
1 12.76 1276 -1.964 1.578 -31.287 -0.071 -0.039 -0.389 7.020 -5.953 45.096
1 12.77 1277 -2.026 1.540 -31.397 -0.109 -0.065 -0.192 -3.770 -2.601 19.666
1 12.78 1278 -2.104 1.426 -31.476 -0.135 -0.199 -0.139 -2.605 -13.358 5.335
1 12.79 1279 -2.139 1.394 -31.428 -0.062 -0.056 0.085 7.313 14.350 22.423
1 12.80 1280 -2.168 1.370 -31.319 -0.051 -0.041 0.190 1.096 1.432 10.428
1 12.81 1281 -2.206 1.365 -31.188 -0.066 -0.009 0.228 -1.589 3.226 3.815
1 12.82 1282 -2.232 1.377 -31.035 -0.045 0.021 0.268 2.136 3.008 4.026
1 12.83 1283 -2.259 1.386 -30.952 -0.048 0.014 0.145 -0.251 -0.665 -12.314
1 12.84 1284 -2.287 1.387 -30.905 -0.049 0.003 0.083 -0.179 -1.171 -6.229
1 12.85 1285 -2.350 1.407 -30.759 -0.110 0.035 0.254 -6.056 3.254 17.122
1 12.86 1286 -2.385 1.390 -30.799 -0.060 -0.030 -0.069 4.949 -6.487 -32.296
1 12.87 1287 -2.420 1.353 -30.883 -0.062 -0.066 -0.148 -0.119 -3.621 -7.849
1 12.88 1288 -2.444 1.318 -30.995 -0.041 -0.061 -0.195 2.100 0.505 -4.740
1 12.89 1289 -2.424 1.271 -31.174 0.034 -0.081 -0.313 7.493 -2.066 -11.749
1 12.90 1290 -2.428 1.240 -31.261 -0.006 -0.055 -0.151 -4.073 2.691 16.179
1 12.91 1291 -2.423 1.213 -31.333 0.008 -0.048 -0.127 1.424 0.680 2.381
1 12.92 1292 -2.480 1.163 -31.493 -0.100 -0.086 -0.278 -10.763 -3.875 -15.138
1 12.93 1293 -2.543 1.147 -31.562 -0.110 -0.029 -0.120 -0.987 5.741 15.836
1 12.94 1294 -2.607 1.145 -31.613 -0.111 -0.002 -0.090 -0.147 2.706 3.017
1 12.95 1295 -2.652 1.158 -31.635 -0.078 0.023 -0.038 3.278 2.476 5.215
1 12.96 1296 -2.700 1.179 -31.639 -0.084 0.035 -0.008 -0.549 1.262 2.968
1 12.97 1297 -2.733 1.182 -31.644 -0.057 0.006 -0.009 2.704 -2.962 -0.094
1 12.98 1298 -2.753 1.184 -31.638 -0.035 0.003 0.010 2.191 -0.311 1.906
1 12.99 1299 -2.758 1.173 -31.615 -0.009 -0.019 0.041 2.560 -2.142 3.134
1 13.00 1300 -2.743 1.150 -31.613 0.026 -0.040 0.003 3.584 -2.120 -3.891
1 13.01 1301 -2.705 1.143 -31.630 0.067 -0.013 -0.030 4.029 2.717 -3.281
1 13.02 1302 -2.680 1.151 -31.664 0.043 0.014 -0.059 -2.358 2.692 -2.857
1 13.03 1303 -2.681 1.162 -31.705 -0.002 0.020 -0.071 -4.475 0.597 -1.233
1 13.04 1304 -2.672 1.149 -31.884 0.016 -0.022 -0.313 1.714 -4.258 -24.139
1 13.05 1305 -2.657 1.159 -31.969 0.027 0.017 -0.148 1.113 3.917 16.420
1 13.06 1306 -2.629 1.158 -32.043 0.048 -0.002 -0.130 2.081 -1.838 1.872
